#Classification	NS46_bracken_S.kreport
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp938039975	4
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp013333795	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp938036915	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp938036825	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp905372275	4
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas_sp018127705	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae	94
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter	94
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp029975625	14
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp900555425	16
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp938038145	18
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp013099195	5
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp937976315	7
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp938042055	6
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_lyticus	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp013100805	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp013333695	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp015257705	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp022819365	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp900556355	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp938041005	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp938046775	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter_sp900555265	3
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae	58
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus	51
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp938046735	16
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp013332955	5
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp938017655	4
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp015257455	4
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp937924995	4
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp017459845	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp007845165	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp013333135	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp013333375	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp015257445	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp938046495	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp938033695	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp937990205	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus_sp948648655	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834	6
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834|s__UBA2834_sp004561445	5
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834|s__UBA2834_sp017418275	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027	19
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01	19
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01|s__SDRW01_sp007845485	19
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665	16
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665|g__JAGQNR01	15
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665|g__JAGQNR01|s__JAGQNR01_sp020427985	15
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665|g__JAJZWH01	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665|g__JAJZWH01|s__JAJZWH01_sp027325485	1
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__AWTP1-31	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__AWTP1-31|g__AWTP1-31	2
p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__AWTP1-31|g__AWTP1-31|s__AWTP1-31_sp937903325	2
p__Patescibacteria|c__Saccharimonadia|o__CAILAD01	8
p__Patescibacteria|c__Saccharimonadia|o__CAILAD01|f__CAILAD01	8
p__Patescibacteria|c__Saccharimonadia|o__CAILAD01|f__CAILAD01|g__CAILAD01	8
p__Patescibacteria|c__Saccharimonadia|o__CAILAD01|f__CAILAD01|g__CAILAD01|s__CAILAD01_sp013816445	8
p__Patescibacteria|c__Paceibacteria	26
p__Patescibacteria|c__Paceibacteria|o__UBA9973	24
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA2103	22
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA2103|g__C7867-001	22
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA2103|g__C7867-001|s__C7867-001_sp938008595	22
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA1006	1
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA1006|g__CALMMZ01	1
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA1006|g__CALMMZ01|s__CALMMZ01_sp937898165	1
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA9973	1
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA9973|g__CAITQP01	1
p__Patescibacteria|c__Paceibacteria|o__UBA9973|f__UBA9973|g__CAITQP01|s__CAITQP01_sp943350045	1
p__Patescibacteria|c__Paceibacteria|o__Spechtbacterales	2
p__Patescibacteria|c__Paceibacteria|o__Spechtbacterales|f__H02-43-30	2
p__Patescibacteria|c__Paceibacteria|o__Spechtbacterales|f__H02-43-30|g__JACOUK01	2
p__Patescibacteria|c__Paceibacteria|o__Spechtbacterales|f__H02-43-30|g__JACOUK01|s__JACOUK01_sp016177905	2
p__Patescibacteria|c__JAEDAM01	16
p__Patescibacteria|c__JAEDAM01|o__BD1-5	16
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__UBA6164	11
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__UBA6164|g__JABWCI01	11
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__UBA6164|g__JABWCI01|s__JABWCI01_sp937864995	11
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__JAGOOR01	5
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__JAGOOR01|g__JAGOOR01	5
p__Patescibacteria|c__JAEDAM01|o__BD1-5|f__JAGOOR01|g__JAGOOR01|s__JAGOOR01_sp937920005	5
p__Patescibacteria|c__Dojkabacteria	13
p__Patescibacteria|c__Dojkabacteria|o__SC72	11
p__Patescibacteria|c__Dojkabacteria|o__SC72|f__SC72	11
p__Patescibacteria|c__Dojkabacteria|o__SC72|f__SC72|g__JAKPKF01	11
p__Patescibacteria|c__Dojkabacteria|o__SC72|f__SC72|g__JAKPKF01|s__JAKPKF01_sp029553845	11
p__Patescibacteria|c__Dojkabacteria|o__J137	2
p__Patescibacteria|c__Dojkabacteria|o__J137|f__J137	2
p__Patescibacteria|c__Dojkabacteria|o__J137|f__J137|g__JAGQLF01	2
p__Patescibacteria|c__Dojkabacteria|o__J137|f__J137|g__JAGQLF01|s__JAGQLF01_sp020429545	2
p__Patescibacteria|c__ABY1	7
p__Patescibacteria|c__ABY1|o__CAIXNZ01	4
p__Patescibacteria|c__ABY1|o__CAIXNZ01|f__CAIXNZ01	4
p__Patescibacteria|c__ABY1|o__CAIXNZ01|f__CAIXNZ01|g__JAPLYC01	4
p__Patescibacteria|c__ABY1|o__CAIXNZ01|f__CAIXNZ01|g__JAPLYC01|s__JAPLYC01_sp026395755	4
p__Patescibacteria|c__ABY1|o__UBA2591	1
p__Patescibacteria|c__ABY1|o__UBA2591|f__UBA6264	1
p__Patescibacteria|c__ABY1|o__UBA2591|f__UBA6264|g__JAQTOB01	1
p__Patescibacteria|c__ABY1|o__UBA2591|f__UBA6264|g__JAQTOB01|s__JAQTOB01_sp028713575	1
p__Patescibacteria|c__ABY1|o__BM507	1
p__Patescibacteria|c__ABY1|o__BM507|f__GWC2-42-12	1
p__Patescibacteria|c__ABY1|o__BM507|f__GWC2-42-12|g__GWC2-42-12	1
p__Patescibacteria|c__ABY1|o__BM507|f__GWC2-42-12|g__GWC2-42-12|s__GWC2-42-12_sp030650415	1
p__Patescibacteria|c__Microgenomatia	1
p__Patescibacteria|c__Microgenomatia|o__Levybacterales	1
p__Patescibacteria|c__Microgenomatia|o__Levybacterales|f__UBA12049	1
p__Patescibacteria|c__Microgenomatia|o__Levybacterales|f__UBA12049|g__JAKALS01	1
p__Patescibacteria|c__Microgenomatia|o__Levybacterales|f__UBA12049|g__JAKALS01|s__JAKALS01_sp021813145	1
p__Bacillota_G	299
p__Bacillota_G|c__DTU025	294
p__Bacillota_G|c__DTU025|o__DTUO25	294
p__Bacillota_G|c__DTU025|o__DTUO25|f__HGM14224	294
p__Bacillota_G|c__DTU025|o__DTUO25|f__HGM14224|g__HGM14224	294
p__Bacillota_G|c__DTU025|o__DTUO25|f__HGM14224|g__HGM14224|s__HGM14224_sp900761905	294
p__Bacillota_G|c__Limnochordia	4
p__Bacillota_G|c__Limnochordia|o__DTU010	2
p__Bacillota_G|c__Limnochordia|o__DTU010|f__DTU010	2
p__Bacillota_G|c__Limnochordia|o__DTU010|f__DTU010|g__JAAZLQ01	2
p__Bacillota_G|c__Limnochordia|o__DTU010|f__DTU010|g__JAAZLQ01|s__JAAZLQ01_sp012799255	2
p__Bacillota_G|c__Limnochordia|o__DTU080	2
p__Bacillota_G|c__Limnochordia|o__DTU080|f__DTU080	2
p__Bacillota_G|c__Limnochordia|o__DTU080|f__DTU080|g__DULU01	2
p__Bacillota_G|c__Limnochordia|o__DTU080|f__DTU080|g__DULU01|s__DULU01_sp012840225	2
p__Elusimicrobiota	114
p__Elusimicrobiota|c__Elusimicrobia	114
p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales	114
p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae	114
p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Avelusimicrobium	114
p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Avelusimicrobium|s__Avelusimicrobium_sp900762815	89
p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Avelusimicrobium|s__Avelusimicrobium_sp030540535	25
p__Synergistota	98
p__Synergistota|c__Synergistia	98
p__Synergistota|c__Synergistia|o__Synergistales	98
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae	73
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Caccocola	64
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Caccocola|s__Caccocola_sp900545755	63
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Caccocola|s__Caccocola_faecigallinarum	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus	8
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_sp023450745	8
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__JAAYFL01	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__JAAYFL01|s__JAAYFL01_sp012728235	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae	15
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Pyramidobacter	9
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Pyramidobacter|s__Pyramidobacter_sp902489135	5
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Pyramidobacter|s__Pyramidobacter_sp002007215	4
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Jonquetella	6
p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Jonquetella|s__Jonquetella_anthropi	6
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae	9
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__CALCQG01	7
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__CALCQG01|s__CALCQG01_sp937897575	7
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__CAJPSE01	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__CAJPSE01|s__CAJPSE01_sp938040765	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__JAFUXM01	1
p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__JAFUXM01|s__JAFUXM01_sp937900285	1
p__Fusobacteriota	86
p__Fusobacteriota|c__Fusobacteriia	86
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales	86
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	55
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella	40
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella|s__Sebaldella_sp018058425	40
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	15
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp000469385	15
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	31
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A	14
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A_sp900764925	5
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A_sp900543175	4
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A_sp019410665	4
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A_sp030527385	1
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	9
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp000235465	3
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_massiliense	1
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_vincentii	1
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum_D	2
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B	6
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B_sp900545035	6
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A	2
p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A|s__Cetobacterium_A_sp900766645	2
p__Eremiobacterota	67
p__Eremiobacterota|c__Xenobia	67
p__Eremiobacterota|c__Xenobia|o__Xenobiales	44
p__Eremiobacterota|c__Xenobia|o__Xenobiales|f__Xenobiaceae	44
p__Eremiobacterota|c__Xenobia|o__Xenobiales|f__Xenobiaceae|g__Bruticola	29
p__Eremiobacterota|c__Xenobia|o__Xenobiales|f__Xenobiaceae|g__Bruticola|s__Bruticola_sp934621605	29
p__Eremiobacterota|c__Xenobia|o__Xenobiales|f__Xenobiaceae|g__JAFSXO01	15
p__Eremiobacterota|c__Xenobia|o__Xenobiales|f__Xenobiaceae|g__JAFSXO01|s__JAFSXO01_sp030535355	15
p__Eremiobacterota|c__Xenobia|o__RGZZ01	22
p__Eremiobacterota|c__Xenobia|o__RGZZ01|f__RGZZ01	22
p__Eremiobacterota|c__Xenobia|o__RGZZ01|f__RGZZ01|g__JAJXVI01	21
p__Eremiobacterota|c__Xenobia|o__RGZZ01|f__RGZZ01|g__JAJXVI01|s__JAJXVI01_sp021782195	21
p__Eremiobacterota|c__Xenobia|o__RGZZ01|f__RGZZ01|g__VGFD01	1
p__Eremiobacterota|c__Xenobia|o__RGZZ01|f__RGZZ01|g__VGFD01|s__VGFD01_sp016868975	1
p__Planctomycetota	58
p__Planctomycetota|c__Planctomycetia	37
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales	31
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	31
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Fuerstiella	29
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Fuerstiella|s__Fuerstiella_sp020426485	29
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Gimesia	2
p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Gimesia|s__Gimesia_sp937919775	2
p__Planctomycetota|c__Planctomycetia|o__Pirellulales	4
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	3
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__Thermogutta	3
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__Thermogutta|s__Thermogutta_sp029549885	3
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	1
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Pirellula_B	1
p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Pirellula_B|s__Pirellula_B_sp903837255	1
p__Planctomycetota|c__Planctomycetia|o__Isosphaerales	1
p__Planctomycetota|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	1
p__Planctomycetota|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae|g__Paludisphaera	1
p__Planctomycetota|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae|g__Paludisphaera|s__Paludisphaera_borealis	1
p__Planctomycetota|c__Planctomycetia|o__Gemmatales	1
p__Planctomycetota|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	1
p__Planctomycetota|c__Planctomycetia|o__Gemmatales|f__Gemmataceae|g__SHZZ01	1
p__Planctomycetota|c__Planctomycetia|o__Gemmatales|f__Gemmataceae|g__SHZZ01|s__SHZZ01_sp009692005	1
p__Planctomycetota|c__SZUA-567	11
p__Planctomycetota|c__SZUA-567|o__JAKLDR01	11
p__Planctomycetota|c__SZUA-567|o__JAKLDR01|f__JAKLDR01	11
p__Planctomycetota|c__SZUA-567|o__JAKLDR01|f__JAKLDR01|g__JAKLDR01	11
p__Planctomycetota|c__SZUA-567|o__JAKLDR01|f__JAKLDR01|g__JAKLDR01|s__JAKLDR01_sp937935355	11
p__Planctomycetota|c__Phycisphaerae	6
p__Planctomycetota|c__Phycisphaerae|o__UBA1845	6
p__Planctomycetota|c__Phycisphaerae|o__UBA1845|f__UBA1845	6
p__Planctomycetota|c__Phycisphaerae|o__UBA1845|f__UBA1845|g__JADFIX01	6
p__Planctomycetota|c__Phycisphaerae|o__UBA1845|f__UBA1845|g__JADFIX01|s__JADFIX01_sp022566435	6
p__Planctomycetota|c__UBA11346	2
p__Planctomycetota|c__UBA11346|o__UBA11346	2
p__Planctomycetota|c__UBA11346|o__UBA11346|f__UBA11346	2
p__Planctomycetota|c__UBA11346|o__UBA11346|f__UBA11346|g__BOG-1363	2
p__Planctomycetota|c__UBA11346|o__UBA11346|f__UBA11346|g__BOG-1363|s__BOG-1363_sp013816485	2
p__Chloroflexota	40
p__Chloroflexota|c__Anaerolineae	23
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales	18
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	16
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Leptolinea	12
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Leptolinea|s__Leptolinea_sp012515195	10
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Leptolinea|s__Leptolinea_sp012798615	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea	4
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea|s__Flexilinea_sp937894825	2
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea|s__Flexilinea_sp022837205	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea|s__Flexilinea_sp017432685	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae	2
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Villigracilis	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Villigracilis|s__Villigracilis_sp022729775	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Fen-1038	1
p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Fen-1038|s__Fen-1038_sp003158885	1
p__Chloroflexota|c__Anaerolineae|o__Caldilineales	2
p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae	2
p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae|g__JACFMY01	2
p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae|g__JACFMY01|s__JACFMY01_sp019455155	2
p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales	1
p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Phototrophicaceae	1
p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Phototrophicaceae|g__JACKCG01	1
p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Phototrophicaceae|g__JACKCG01|s__JACKCG01_sp020634135	1
p__Chloroflexota|c__Anaerolineae|o__B4-G1	1
p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__SLSP01	1
p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__SLSP01|g__DSWT01	1
p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__SLSP01|g__DSWT01|s__DSWT01_sp019873645	1
p__Chloroflexota|c__Chloroflexia	8
p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales	8
p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__UBA6265	8
p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__UBA6265|g__UBA6265	8
p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__UBA6265|g__UBA6265|s__UBA6265_sp023424355	8
p__Chloroflexota|c__Dehalococcoidia	5
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales	3
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	2
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides	2
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides|s__Dehalococcoides_mccartyi	2
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__RBG-16-60-22	1
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__RBG-16-60-22|g__Fen-1077	1
p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__RBG-16-60-22|g__Fen-1077|s__Fen-1077_sp003141235	1
p__Chloroflexota|c__Dehalococcoidia|o__UBA2979	1
